time,delta_theta_avg
3.323600000000e0,7.269970591531e-4
3.323700000000e0,7.271176449036e-4
3.323800000000e0,7.272377347573e-4
3.323900000000e0,7.273573288819e-4
3.324000000000e0,7.274764274453e-4
3.324100000000e0,7.275950306198e-4
3.324200000000e0,7.277131385798e-4
3.324300000000e0,7.278307515049e-4
3.324400000000e0,7.279478695754e-4
3.324500000000e0,7.280644929746e-4
3.324600000000e0,7.281806218905e-4
3.324700000000e0,7.282962565124e-4
3.324800000000e0,7.284113970332e-4
3.324900000000e0,7.285260436483e-4
3.325000000000e0,7.286401965559e-4
3.325100000000e0,7.287538559583e-4
3.325200000000e0,7.288670220590e-4
3.325300000000e0,7.289796950667e-4
3.325400000000e0,7.290918751912e-4
3.325500000000e0,7.292035626455e-4
3.325600000000e0,7.293147576454e-4
3.325700000000e0,7.294254604098e-4
3.325800000000e0,7.295356711603e-4
3.325900000000e0,7.296453901235e-4
3.326000000000e0,7.297546175249e-4
3.326100000000e0,7.298633535975e-4
3.326200000000e0,7.299715985735e-4
3.326300000000e0,7.300793526883e-4
3.326400000000e0,7.301866161825e-4
3.326500000000e0,7.302933892981e-4
3.326600000000e0,7.303996722803e-4
3.326700000000e0,7.305054653766e-4
3.326800000000e0,7.306107688383e-4
3.326900000000e0,7.307155829188e-4
3.327000000000e0,7.308199078748e-4
3.327100000000e0,7.309237439653e-4
3.327200000000e0,7.310270914525e-4
3.327300000000e0,7.311299506024e-4
3.327400000000e0,7.312323216830e-4
3.327500000000e0,7.313342049644e-4
3.327600000000e0,7.314356007206e-4
3.327700000000e0,7.315365092286e-4
3.327800000000e0,7.316369307673e-4
3.327900000000e0,7.317368656194e-4
3.328000000000e0,7.318363140704e-4
3.328100000000e0,7.319352764071e-4
3.328200000000e0,7.320337529210e-4
3.328300000000e0,7.321317439059e-4
3.328400000000e0,7.322292496580e-4
3.328500000000e0,7.323262704769e-4
3.328600000000e0,7.324228066647e-4
3.328700000000e0,7.325188585254e-4
3.328800000000e0,7.326144263676e-4
3.328900000000e0,7.327095105024e-4
3.329000000000e0,7.328041112425e-4
3.329100000000e0,7.328982289043e-4
3.329200000000e0,7.329918638058e-4
3.329300000000e0,7.330850162696e-4
3.329400000000e0,7.331776866210e-4
3.329500000000e0,7.332698751865e-4
3.329600000000e0,7.333615822954e-4
3.329700000000e0,7.334528082815e-4
3.329800000000e0,7.335435534805e-4
3.329900000000e0,7.336338182306e-4
3.330000000000e0,7.337236028739e-4
3.330100000000e0,7.338129077533e-4
3.330200000000e0,7.339017332160e-4
3.330300000000e0,7.339900796115e-4
3.330400000000e0,7.340779472931e-4
3.330500000000e0,7.341653366137e-4
3.330600000000e0,7.342522479329e-4
3.330700000000e0,7.343386816102e-4
3.330800000000e0,7.344246380094e-4
3.330900000000e0,7.345101174960e-4
3.331000000000e0,7.345951204392e-4
3.331100000000e0,7.346796472110e-4
3.331200000000e0,7.347636981843e-4
3.331300000000e0,7.348472737362e-4
3.331400000000e0,7.349303742469e-4
3.331500000000e0,7.350130000980e-4
3.331600000000e0,7.350951516747e-4
3.331700000000e0,7.351768293652e-4
3.331800000000e0,7.352580335599e-4
3.331900000000e0,7.353387646521e-4
3.332000000000e0,7.354190230370e-4
3.332100000000e0,7.354988091129e-4
3.332200000000e0,7.355781232810e-4
3.332300000000e0,7.356569659457e-4
3.332400000000e0,7.357353375138e-4
3.332500000000e0,7.358132383927e-4
3.332600000000e0,7.358906689955e-4
3.332700000000e0,7.359676297370e-4
3.332800000000e0,7.360441210339e-4
3.332900000000e0,7.361201433057e-4
3.333000000000e0,7.361956969741e-4
3.333100000000e0,7.362707824651e-4
3.333200000000e0,7.363454002063e-4
3.333300000000e0,7.364195506288e-4
3.333400000000e0,7.364932341645e-4
3.333500000000e0,7.365664512495e-4
3.333600000000e0,7.366392023211e-4
3.333700000000e0,7.367114878215e-4
3.333800000000e0,7.367833081922e-4
3.333900000000e0,7.368546638804e-4
3.334000000000e0,7.369255553346e-4
3.334100000000e0,7.369959830059e-4
3.334200000000e0,7.370659473479e-4
3.334300000000e0,7.371354488162e-4
3.334400000000e0,7.372044878703e-4
3.334500000000e0,7.372730649725e-4
3.334600000000e0,7.373411805863e-4
3.334700000000e0,7.374088351778e-4
3.334800000000e0,7.374760292151e-4
3.334900000000e0,7.375427631712e-4
3.335000000000e0,7.376090375203e-4
3.335100000000e0,7.376748527388e-4
3.335200000000e0,7.377402093066e-4
3.335300000000e0,7.378051077052e-4
3.335400000000e0,7.378695484179e-4
3.335500000000e0,7.379335319333e-4
3.335600000000e0,7.379970587392e-4
3.335700000000e0,7.380601293281e-4
3.335800000000e0,7.381227441936e-4
3.335900000000e0,7.381849038350e-4
3.336000000000e0,7.382466087483e-4
3.336100000000e0,7.383078594380e-4
3.336200000000e0,7.383686564071e-4
3.336300000000e0,7.384290001626e-4
3.336400000000e0,7.384888912138e-4
3.336500000000e0,7.385483300716e-4
3.336600000000e0,7.386073172515e-4
3.336700000000e0,7.386658532685e-4
3.336800000000e0,7.387239386439e-4
3.336900000000e0,7.387815738968e-4
3.337000000000e0,7.388387595522e-4
3.337100000000e0,7.388954961369e-4
3.337200000000e0,7.389517841795e-4
3.337300000000e0,7.390076242104e-4
3.337400000000e0,7.390630167623e-4
3.337500000000e0,7.391179623731e-4
3.337600000000e0,7.391724615811e-4
3.337700000000e0,7.392265149255e-4
3.337800000000e0,7.392801229511e-4
3.337900000000e0,7.393332862029e-4
3.338000000000e0,7.393860052287e-4
3.338100000000e0,7.394382805789e-4
3.338200000000e0,7.394901128063e-4
3.338300000000e0,7.395415024654e-4
3.338400000000e0,7.395924501140e-4
3.338500000000e0,7.396429563111e-4
3.338600000000e0,7.396930216204e-4
3.338700000000e0,7.397426466048e-4
3.338800000000e0,7.397918318306e-4
3.338900000000e0,7.398405778676e-4
3.339000000000e0,7.398888852880e-4
3.339100000000e0,7.399367546647e-4
3.339200000000e0,7.399841865727e-4
3.339300000000e0,7.400311815909e-4
3.339400000000e0,7.400777403007e-4
3.339500000000e0,7.401238632828e-4
3.339600000000e0,7.401695511248e-4
3.339700000000e0,7.402148044123e-4
3.339800000000e0,7.402596237360e-4
3.339900000000e0,7.403040096873e-4
3.340000000000e0,7.403479628601e-4
3.340100000000e0,7.403914838525e-4
3.340200000000e0,7.404345732617e-4
3.340300000000e0,7.404772316876e-4
3.340400000000e0,7.405194597347e-4
3.340500000000e0,7.405612580085e-4
3.340600000000e0,7.406026271152e-4
3.340700000000e0,7.406435676647e-4
3.340800000000e0,7.406840802694e-4
3.340900000000e0,7.407241655431e-4
3.341000000000e0,7.407638241030e-4
3.341100000000e0,7.408030565683e-4
3.341200000000e0,7.408418635581e-4
3.341300000000e0,7.408802456955e-4
3.341400000000e0,7.409182036055e-4
3.341500000000e0,7.409557379154e-4
3.341600000000e0,7.409928492551e-4
3.341700000000e0,7.410295382542e-4
3.341800000000e0,7.410658055479e-4
3.341900000000e0,7.411016517712e-4
3.342000000000e0,7.411370775628e-4
3.342100000000e0,7.411720835619e-4
3.342200000000e0,7.412066704113e-4
3.342300000000e0,7.412408387547e-4
3.342400000000e0,7.412745892389e-4
3.342500000000e0,7.413079225114e-4
3.342600000000e0,7.413408392225e-4
3.342700000000e0,7.413733400264e-4
3.342800000000e0,7.414054255764e-4
3.342900000000e0,7.414370965297e-4
3.343000000000e0,7.414683535435e-4
3.343100000000e0,7.414991972803e-4
3.343200000000e0,7.415296284030e-4
3.343300000000e0,7.415596475754e-4
3.343400000000e0,7.415892554643e-4
3.343500000000e0,7.416184527389e-4
3.343600000000e0,7.416472400710e-4
3.343700000000e0,7.416756181323e-4
3.343800000000e0,7.417035875987e-4
3.343900000000e0,7.417311491463e-4
3.344000000000e0,7.417583034541e-4
3.344100000000e0,7.417850512029e-4
3.344200000000e0,7.418113930757e-4
3.344300000000e0,7.418373297577e-4
3.344400000000e0,7.418628619353e-4
3.344500000000e0,7.418879902973e-4
3.344600000000e0,7.419127155344e-4
3.344700000000e0,7.419370383402e-4
3.344800000000e0,7.419609594084e-4
3.344900000000e0,7.419844794350e-4
3.345000000000e0,7.420075991189e-4
3.345100000000e0,7.420303191610e-4
3.345200000000e0,7.420526402620e-4
3.345300000000e0,7.420745631275e-4
3.345400000000e0,7.420960884619e-4
3.345500000000e0,7.421172169749e-4
3.345600000000e0,7.421379493751e-4
3.345700000000e0,7.421582863743e-4
3.345800000000e0,7.421782286870e-4
3.345900000000e0,7.421977770272e-4
3.346000000000e0,7.422169321123e-4
3.346100000000e0,7.422356946615e-4
3.346200000000e0,7.422540653952e-4
3.346300000000e0,7.422720450376e-4
3.346400000000e0,7.422896343114e-4
3.346500000000e0,7.423068339442e-4
3.346600000000e0,7.423236446636e-4
3.346700000000e0,7.423400671999e-4
3.346800000000e0,7.423561022841e-4
3.346900000000e0,7.423717506503e-4
3.347000000000e0,7.423870130333e-4
3.347100000000e0,7.424018901713e-4
3.347200000000e0,7.424163828015e-4
3.347300000000e0,7.424304916656e-4
3.347400000000e0,7.424442175056e-4
3.347500000000e0,7.424575610658e-4
3.347600000000e0,7.424705230910e-4
3.347700000000e0,7.424831043293e-4
3.347800000000e0,7.424953055293e-4
3.347900000000e0,7.425071274425e-4
3.348000000000e0,7.425185708218e-4
3.348100000000e0,7.425296364204e-4
3.348200000000e0,7.425403249957e-4
3.348300000000e0,7.425506373046e-4
3.348400000000e0,7.425605741070e-4
3.348500000000e0,7.425701361636e-4
3.348600000000e0,7.425877252675e-4
3.348700000000e0,7.426064166180e-4
3.348800000000e0,7.426247355076e-4
3.348900000000e0,7.426426827008e-4
3.349000000000e0,7.426602589616e-4
3.349100000000e0,7.426774650572e-4
3.349200000000e0,7.426943017559e-4
3.349300000000e0,7.427107698282e-4
3.349400000000e0,7.427268700450e-4
3.349500000000e0,7.427426031781e-4
3.349600000000e0,7.427579700049e-4
3.349700000000e0,7.427729713000e-4
3.349800000000e0,7.427876078410e-4
3.349900000000e0,7.428018804079e-4
3.350000000000e0,7.428157897815e-4
3.350100000000e0,7.428293367447e-4
3.350200000000e0,7.428425220802e-4
3.350300000000e0,7.428553465760e-4
3.350400000000e0,7.428678110166e-4
3.350500000000e0,7.428799161918e-4
3.350600000000e0,7.428916628927e-4
3.350700000000e0,7.429030519094e-4
3.350800000000e0,7.429140840356e-4
3.350900000000e0,7.429247600654e-4
3.351000000000e0,7.429350807950e-4
3.351100000000e0,7.429450470224e-4
3.351200000000e0,7.429546595472e-4
3.351300000000e0,7.429639191681e-4
3.351400000000e0,7.429728266881e-4
3.351500000000e0,7.429813829108e-4
3.351600000000e0,7.429895886406e-4
3.351700000000e0,7.429974446840e-4
3.351800000000e0,7.430049518484e-4
3.351900000000e0,7.430121109430e-4
3.352000000000e0,7.430189227777e-4
3.352100000000e0,7.430253881647e-4
3.352200000000e0,7.430315079171e-4
3.352300000000e0,7.430372828498e-4
3.352400000000e0,7.430427137781e-4
3.352500000000e0,7.430478015198e-4
3.352600000000e0,7.430525468936e-4
3.352700000000e0,7.430569507187e-4
3.352800000000e0,7.430610138180e-4
3.352900000000e0,7.430647370130e-4
3.353000000000e0,7.430681211291e-4
3.353100000000e0,7.430711669902e-4
3.353200000000e0,7.430738754237e-4
3.353300000000e0,7.430762472581e-4
3.353400000000e0,7.430782833225e-4
3.353500000000e0,7.430799844468e-4
3.353600000000e0,7.430813514619e-4
3.353700000000e0,7.430823852034e-4
3.353800000000e0,7.430830865041e-4
3.353900000000e0,7.430834562007e-4
3.354000000000e0,7.430834951294e-4
3.354100000000e0,7.430832041285e-4
3.354200000000e0,7.430825840368e-4
3.354300000000e0,7.430816356956e-4
3.354400000000e0,7.430803599466e-4
3.354500000000e0,7.430787576321e-4
3.354600000000e0,7.430768295977e-4
3.354700000000e0,7.430745766872e-4
3.354800000000e0,7.430719997497e-4
3.354900000000e0,7.430690996311e-4
3.355000000000e0,7.430658771802e-4
3.355100000000e0,7.430623332476e-4
3.355200000000e0,7.430584686852e-4
3.355300000000e0,7.430542843455e-4
3.355400000000e0,7.430497810813e-4
3.355500000000e0,7.430449597480e-4
3.355600000000e0,7.430398212008e-4
3.355700000000e0,7.430343662980e-4
3.355800000000e0,7.430285958968e-4
3.355900000000e0,7.430225108571e-4
3.356000000000e0,7.430161120391e-4
3.356100000000e0,7.430094003035e-4
3.356200000000e0,7.430023765131e-4
3.356300000000e0,7.429950415318e-4
3.356400000000e0,7.429873962236e-4
3.356500000000e0,7.429794414550e-4
3.356600000000e0,7.429711780924e-4
3.356700000000e0,7.429626070043e-4
3.356800000000e0,7.429537290587e-4
3.356900000000e0,7.429445451257e-4
3.357000000000e0,7.429350560761e-4
3.357100000000e0,7.429252627817e-4
3.357200000000e0,7.429151661164e-4
3.357300000000e0,7.429047669534e-4
3.357400000000e0,7.428940661681e-4
3.357500000000e0,7.428830646370e-4
3.357600000000e0,7.428717632353e-4
3.357700000000e0,7.428601628420e-4
3.357800000000e0,7.428482643357e-4
3.357900000000e0,7.428360685958e-4
3.358000000000e0,7.428235765038e-4
3.358100000000e0,7.428107889415e-4
3.358200000000e0,7.427977067910e-4
3.358300000000e0,7.427843309361e-4
3.358400000000e0,7.427706622607e-4
3.358500000000e0,7.427567016511e-4
3.358600000000e0,7.427424499929e-4
3.358700000000e0,7.427279081743e-4
3.358800000000e0,7.427130770818e-4
3.358900000000e0,7.426979576050e-4
3.359000000000e0,7.426825506341e-4
3.359100000000e0,7.426668570591e-4
3.359200000000e0,7.426508777729e-4
3.359300000000e0,7.426346136672e-4
3.359400000000e0,7.426180656354e-4
3.359500000000e0,7.426012345710e-4
3.359600000000e0,7.425841213703e-4
3.359700000000e0,7.425667269279e-4
3.359800000000e0,7.425490521401e-4
3.359900000000e0,7.425310979052e-4
3.360000000000e0,7.425128651204e-4
3.360100000000e0,7.424943546850e-4
3.360200000000e0,7.424755674999e-4
3.360300000000e0,7.424565044643e-4
3.360400000000e0,7.424371664804e-4
3.360500000000e0,7.424175544492e-4
3.360600000000e0,7.423976692737e-4
3.360700000000e0,7.423775118580e-4
3.360800000000e0,7.423570831065e-4
3.360900000000e0,7.423363839235e-4
3.361000000000e0,7.423154152151e-4
3.361100000000e0,7.422941778886e-4
3.361200000000e0,7.422726728503e-4
3.361300000000e0,7.422509010088e-4
3.361400000000e0,7.422288632722e-4
3.361500000000e0,7.422065605497e-4
3.361600000000e0,7.421839937520e-4
3.361700000000e0,7.421611637894e-4
3.361800000000e0,7.421380715723e-4
3.361900000000e0,7.421147180133e-4
3.362000000000e0,7.420911040252e-4
3.362100000000e0,7.420672305219e-4
3.362200000000e0,7.420430984155e-4
3.362300000000e0,7.420187086219e-4
3.362400000000e0,7.419940620562e-4
3.362500000000e0,7.419691596336e-4
3.362600000000e0,7.419440022712e-4
3.362700000000e0,7.419185908867e-4
3.362800000000e0,7.418929263956e-4
3.362900000000e0,7.418670097175e-4
3.363000000000e0,7.418408417714e-4
3.363100000000e0,7.418144234765e-4
3.363200000000e0,7.417877557516e-4
3.363300000000e0,7.417608395183e-4
3.363400000000e0,7.417336756975e-4
3.363500000000e0,7.417062652098e-4
3.363600000000e0,7.416786089787e-4
3.363700000000e0,7.416507079258e-4
3.363800000000e0,7.416225629753e-4
